split,symbol,timeframe,strategy_type,strategy_id,holding_bars,cost_scenario,d1_trade_count,d2_trade_count,trade_count_delta,d1_average_net_return,d2_average_net_return,average_net_return_delta
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,24,high_50bps,128,128,0,0.0072439454202306288,0.0072439454202306288,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,24,low_20bps,128,128,0,0.010270217168491609,0.010270217168491609,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,4,base_30bps,215,215,0,-0.00074777357169567851,-0.00074777357169567851,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,4,high_50bps,215,215,0,-0.0027442830124936837,-0.0027442830124936837,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,4,low_20bps,215,215,0,0.0002519790309102321,0.0002519790309102321,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,12,base_30bps,166,166,0,0.0045147800259056573,0.0045147800259056573,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,12,high_50bps,166,166,0,0.0025077559846269728,0.0025077559846269728,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,12,low_20bps,166,166,0,0.0055197978173361657,0.0055197978173361657,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,24,base_30bps,127,127,0,0.011226930883619533,0.011226930883619533,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,24,high_50bps,127,127,0,0.0092064959414681295,0.0092064959414681295,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,24,low_20bps,127,127,0,0.012238664187021504,0.012238664187021504,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,4,base_30bps,284,284,0,-0.00039900533957439754,-0.00039900533957439754,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,4,high_50bps,284,284,0,-0.0023962116205191314,-0.0023962116205191314,0
validation,SOLUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,4,low_20bps,284,284,0,0.00060109620590954112,0.00060109620590954112,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,12,base_30bps,67,67,0,0.0031963890814904338,0.0031963890814904338,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,12,high_50bps,67,67,0,0.0011919991899265066,0.0011919991899265066,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,12,low_20bps,67,67,0,0.0042000878217914421,0.0042000878217914421,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,24,base_30bps,57,57,0,0.0079229597107145222,0.0079229597107145222,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,24,high_50bps,57,57,0,0.0059091261145139727,0.0059091261145139727,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,24,low_20bps,57,57,0,0.0089313873884779536,0.0089313873884779536,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,4,base_30bps,97,97,0,0.0019138920170909193,0.0019138920170909193,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,4,high_50bps,97,97,0,-8.7935440856043583e-05,-8.7935440856043583e-05,0
validation,SOLUSDT,1h,signal,mean_reversion_rsi14_below_30,4,low_20bps,97,97,0,0.0029163076181163037,0.0029163076181163037,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,12,base_30bps,461,461,0,0.0023018708323924528,0.0023018708323924528,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,12,high_50bps,461,461,0,0.00029926819141654727,0.00029926819141654727,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,12,low_20bps,461,461,0,0.0033046746065137915,0.0033046746065137915,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,24,base_30bps,279,279,0,0.0052443396375394377,0.0052443396375394377,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,24,high_50bps,279,279,0,0.0032358579336068823,0.0032358579336068823,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,24,low_20bps,279,279,0,0.0062500873539090042,0.0062500873539090042,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,4,base_30bps,1026,1026,0,-0.0016219623928321815,-0.0016219623928321815,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,4,high_50bps,1026,1026,0,-0.0036167252013102596,-0.0036167252013102596,0
validation,SOLUSDT,1h,signal,momentum_return_12_positive,4,low_20bps,1026,1026,0,-0.0006230844167980095,-0.0006230844167980095,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,12,base_30bps,91,91,0,0.0010658133021011821,0.0010658133021011821,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,12,high_50bps,91,91,0,-0.00093431969160916704,-0.00093431969160916704,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,12,low_20bps,91,91,0,0.0020673803997356558,0.0020673803997356558,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,24,base_30bps,88,88,0,-0.0029206597621140571,-0.0029206597621140571,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,24,high_50bps,88,88,0,-0.0049128277687093512,-0.0049128277687093512,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,24,low_20bps,88,88,0,-0.0019230811337726842,-0.0019230811337726842,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,4,base_30bps,92,92,0,-0.0018789829803446617,-0.0018789829803446617,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,4,high_50bps,92,92,0,-0.0038732322607905817,-0.0038732322607905817,0
validation,SOLUSDT,1h,signal,trend_sma20_cross_above_sma50,4,low_20bps,92,92,0,-0.00088036215360122157,-0.00088036215360122157,0
validation,SOLUSDT,4h,baseline,always_flat,,base_30bps,0,0,0,,,
validation,SOLUSDT,4h,baseline,always_flat,,high_50bps,0,0,0,,,
validation,SOLUSDT,4h,baseline,always_flat,,low_20bps,0,0,0,,,
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,1,base_30bps,50,50,0,-0.0013116149173071246,-0.0013116149173071246,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,1,high_50bps,50,50,0,-0.0033069978011259814,-0.0033069978011259814,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,1,low_20bps,50,50,0,-0.00031242643839074935,-0.00031242643839074935,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,3,base_30bps,50,50,0,-0.0038480204699073029,-0.0038480204699073029,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,3,high_50bps,50,50,0,-0.0058383356065672973,-0.0058383356065672973,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,3,low_20bps,50,50,0,-0.0028513696666501564,-0.0028513696666501564,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,6,base_30bps,50,50,0,-0.0047185411932860414,-0.0047185411932860414,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,6,high_50bps,50,50,0,-0.0067071170264982327,-0.0067071170264982327,0
validation,SOLUSDT,4h,baseline,periodic_entry_baseline,6,low_20bps,50,50,0,-0.0037227613466660815,-0.0037227613466660815,0
validation,SOLUSDT,4h,baseline,segment_buy_and_hold,,base_30bps,2,2,0,2.5553479433270208,2.5553479433270208,0
validation,SOLUSDT,4h,baseline,segment_buy_and_hold,,high_50bps,2,2,0,2.5482443457102848,2.5482443457102848,0
validation,SOLUSDT,4h,baseline,segment_buy_and_hold,,low_20bps,2,2,0,2.5589050716130548,2.5589050716130548,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,1,base_30bps,84,84,0,0.0015317810551688132,0.0015317810551688132,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,1,high_50bps,84,84,0,-0.0004692829437407358,-0.0004692829437407358,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,1,low_20bps,84,84,0,0.0025338143538900025,0.0025338143538900025,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,3,base_30bps,71,71,0,0.0098755364380786782,0.0098755364380786782,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,3,high_50bps,71,71,0,0.007857801586752599,0.007857801586752599,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,3,low_20bps,71,71,0,0.010885917670323486,0.010885917670323486,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,6,base_30bps,55,55,0,0.019996773779932055,0.019996773779932055,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,6,high_50bps,55,55,0,0.017958816661023152,0.017958816661023152,0
validation,SOLUSDT,4h,signal,breakout_close_above_prior_high_20,6,low_20bps,55,55,0,0.02101728131773465,0.02101728131773465,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,base_30bps,271,271,0,-0.0009393392574618012,-0.0009393392574618012,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,high_50bps,271,271,0,-0.002935465949350128,-0.002935465949350128,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,low_20bps,271,271,0,6.0221683531697739e-05,6.0221683531697739e-05,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,base_30bps,157,157,0,0.0019800419585668124,0.0019800419585668124,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,high_50bps,157,157,0,-2.1917667194386182e-05,-2.1917667194386182e-05,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,low_20bps,157,157,0,0.0029825237426583163,0.0029825237426583163,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,base_30bps,99,99,0,-0.0016407987919340161,-0.0016407987919340161,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,high_50bps,99,99,0,-0.0036355239652208831,-0.0036355239652208831,0
validation,SOLUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,low_20bps,99,99,0,-0.0006419396617312965,-0.0006419396617312965,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,1,base_30bps,35,35,0,-0.0016598209009834474,-0.0016598209009834474,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,1,high_50bps,35,35,0,-0.0036545080680298997,-0.0036545080680298997,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,1,low_20bps,35,35,0,-0.00066098080241512309,-0.00066098080241512309,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,3,base_30bps,24,24,0,0.00014622064883732891,0.00014622064883732891,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,3,high_50bps,24,24,0,-0.0018520749955377956,-0.0018520749955377956,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,3,low_20bps,24,24,0,0.0011468676933319387,0.0011468676933319387,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,6,base_30bps,18,18,0,0.0040229928100881662,0.0040229928100881662,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,6,high_50bps,18,18,0,0.0020169513613855338,0.0020169513613855338,0
validation,SOLUSDT,4h,signal,mean_reversion_rsi14_below_30,6,low_20bps,18,18,0,0.0050275185680401114,0.0050275185680401114,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,1,base_30bps,567,567,0,-0.00030379524056557342,-0.00030379524056557342,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,1,high_50bps,567,567,0,-0.0023011917516208881,-0.0023011917516208881,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,1,low_20bps,567,567,0,0.00069640156269388837,0.00069640156269388837,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,3,base_30bps,309,309,0,0.0024977991901944502,0.0024977991901944502,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,3,high_50bps,309,309,0,0.00049480508367489369,0.00049480508367489369,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,3,low_20bps,309,309,0,0.0035007989907848503,0.0035007989907848503,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,6,base_30bps,195,195,0,0.0090685894406023863,0.0090685894406023863,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,6,high_50bps,195,195,0,0.0070524668721975515,0.0070524668721975515,0
validation,SOLUSDT,4h,signal,momentum_return_12_positive,6,low_20bps,195,195,0,0.010078163321770519,0.010078163321770519,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,1,base_30bps,23,23,0,-0.0099813450457910628,-0.0099813450457910628,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,1,high_50bps,23,23,0,-0.011959405778512389,-0.011959405778512389,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,1,low_20bps,23,23,0,-0.0089908306383759129,-0.0089908306383759129,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,3,base_30bps,23,23,0,-0.0078293475118681073,-0.0078293475118681073,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,3,high_50bps,23,23,0,-0.0098117079431834717,-0.0098117079431834717,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,3,low_20bps,23,23,0,-0.0068366800293049555,-0.0068366800293049555,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,6,base_30bps,22,22,0,-0.0069187695389411963,-0.0069187695389411963,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,6,high_50bps,22,22,0,-0.0089029493082289409,-0.0089029493082289409,0
validation,SOLUSDT,4h,signal,trend_sma20_cross_above_sma50,6,low_20bps,22,22,0,-0.0059251910224325669,-0.0059251910224325669,0
